SPECIES,Triphoturus_nigrescens,Benthosema_fibulatum,Benthosema_glaciale,Benthosema_panamense,Benthosema_suborbitale,Bolinichthys_distofax,Bolinichthys_indicus,Bolinichthys_longipes,Bolinichthys_nikolayi,Bolinichthys_photothorax,Bolinichthys_pyrsobolus,Bolinichthys_supralateralis,Centrobranchus_andreae,Centrobranchus_choerocephalus,Centrobranchus_nigroocellatus,Ceratoscopelus_maderensis,Ceratoscopelus_townsendi,Ceratoscopelus_warmingii,Diaphus_aliciae,Diaphus_anderseni,Diaphus_arabicus,Diaphus_bertelseni,Diaphus_brachycephalus,Diaphus_danae,Diaphus_diadematus,Diaphus_diademophilus,Diaphus_dumerilii,Diaphus_effulgens,Diaphus_fragilis,Diaphus_fulgens,Diaphus_garmani,Diaphus_holti,Diaphus_hudsoni,Diaphus_jenseni,Diaphus_luetkeni,Diaphus_malayanus,Diaphus_meadi,Diaphus_metopoclampus,Diaphus_mollis,Diaphus_nielseni,Diaphus_ostenfeldi,Diaphus_pacificus,Diaphus_parri,Diaphus_perspicillatus,Diaphus_phillipsi,Diaphus_problematicus,Diaphus_rafinesquii,Diaphus_regani,Diaphus_richardsoni,Diaphus_schmidti,Diaphus_signatus,Diaphus_splendidus,Diaphus_subtilis,Diaphus_termophilus,Diaphus_theta,Diaphus_thiollierei,Diaphus_vanhoeffeni,Diogenichthys_atlanticus,Diogenichthys_laternatus,Diogenichthys_panurgus,Electrona_antarctica,Electrona_carlsbergi,Electrona_paucirastra,Electrona_risso,Electrona_subaspera,Gonichthys_barnesi,Gonichthys_cocco,Gonichthys_tenuiculus,Gymnoscopelus_bolini,Gymnoscopelus_braueri,Gymnoscopelus_fraseri,Gymnoscopelus_nicholsi,Gymnoscopelus_opisthopterus,Gymnoscopelus_piabilis,Hintonia_candens,Hygophum_atratum,Hygophum_benoiti,Hygophum_hanseni,Hygophum_hygomii,Hygophum_macrochir,Hygophum_proximum,Hygophum_reinhardtii,Hygophum_taaningi,Krefftichthys_anderssoni,Lampadena_anomala,Lampadena_chavesi,Lampadena_luminosa,Lampadena_notialis,Lampadena_pontifex,Lampadena_speculigera,Lampadena_urophaos,Lampanyctodes_hectoris,Lampanyctus_alatus,Lampanyctus_australis,Lampanyctus_crocodilus,Lampanyctus_festivus,Lampanyctus_hubbsi,Lampanyctus_intricarius,Lampanyctus_iselinoides,Lampanyctus_jordani,Lampanyctus_lepidolychnus,Lampanyctus_macdonaldi,Lampanyctus_macropterus,Lampanyctus_nobilis,Lampanyctus_omostigma,Lampanyctus_parvicauda,Lampanyctus_photonotus,Lampanyctus_pusillus,Lampanyctus_steinbecki,Lampanyctus_tenuiformis,Lampanyctus_turneri,Lampanyctus_vadulus,Lampichthys_procerus,Lepidophanes_gaussi,Lepidophanes_guentheri,Lobianchia_dofleini,Lobianchia_gemellarii,Loweina_interrupta,Loweina_rara,Metelectrona_ventralis,Myctophum_affine,Myctophum_asperum,Myctophum_aurolaternatum,Myctophum_brachygnathum,Myctophum_lychnobium,Myctophum_nitidulum,Myctophum_obtusirostre,Myctophum_phengodes,Myctophum_punctatum,Myctophum_selenops,Myctophum_spinosum,Nannobrachium_achirus,Nannobrachium_atrum,Nannobrachium_cuprarium,Nannobrachium_idostigma,Nannobrachium_isaacsi,Nannobrachium_lineatum,Nannobrachium_nigrum,Nannobrachium_regale,Nannobrachium_ritteri,Nannobrachium_wisneri,Notolychnus_valdiviae,Parvilux_ingens,Protomyctophum_andriashevi,Protomyctophum_arcticum,Protomyctophum_bolini,Protomyctophum_crockeri,Protomyctophum_normani,Protomyctophum_parallelum,Protomyctophum_subparallelum,Protomyctophum_tenisoni,Protomyctophum_thompsoni,Scopelopsis_multipunctatus,Stenobrachius_leucopsarus,Stenobrachius_nannochir,Symbolophorus_barnardi,Symbolophorus_boops,Symbolophorus_californiensis,Symbolophorus_evermanni,Symbolophorus_kreffti,Symbolophorus_rufinus,Symbolophorus_veranyi,Taaningichthys_bathyphilus,Taaningichthys_minimus,Taaningichthys_paurolychnus,Tarletonbeania_crenularis,Tarletonbeania_taylori,Triphoturus_mexicanus
Centrobranchus_andreae,x,x,x,x,x,x,x,x,x,x,x,x,1,0.692203577,0.57363643,0.019059736,0.642136994,0.605340071,0.855284802,0.593954846,0.155342727,0.492117111,0.64845967,0.181720245,0.43984591,0.658485834,0.022788265,0.480744773,0.728048195,0.838404689,0.689483482,0.025611251,0.010996717,0.813645215,0.701468696,0.774657217,0.083560257,0.278257876,0.589782737,0.756897445,0.006600921,0.000641333,0.752079412,0.637467564,0.898312732,0.650190782,0.020272678,0.757286242,0.779191969,0.831601112,0.759419321,0.712742757,0.034257457,0.510032601,0.054025448,0.600590117,0.011034476,0.554167132,0.105858374,0.620440574,0,0.000445023,0.000428153,0.364442779,0.000333184,0.035012581,0.021759023,0.076320859,0.00246422,0,2.94E-06,2.67E-06,0,0.00813968,0,0.055877569,0.023350213,0.009017273,0.21132566,0.137060134,0.787673821,0.52515476,0.024495643,0.00016452,0.575304623,0.043761743,0.706342127,0.03100168,0.01661551,0.011066842,0.506300371,0.053701574,0.526785329,0.042799438,0.010608922,0.428179994,0.2652236,0.013948546,1.28E-05,0.013223657,0.041693682,0.001135718,0.724733412,0.757194017,0.153988325,0.002211141,0.020281478,0.094451248,0.780296231,0.718666122,0.603286523,0.570500748,0.05170198,0.020956051,0.020215826,0.138485981,0.54389796,0.03134544,0.502223804,0.015801787,0.023818807,0.645775776,0.491202273,0.903059781,0.777920492,0.638642252,0.683576934,0.122996669,0.004812443,0.617132643,0.852728219,0.100556971,0.172315526,0.023287501,0.030408183,0.029100665,0.340963153,0.779919713,0.120014343,0.092005462,0.007118649,0.590556778,0.115053654,0.000320829,0.000259079,7.08E-06,0.088264489,0.003727691,0.002182295,0.010778542,0.000140486,0.005366472,0.260341196,0.033743078,0.015110459,0.071992143,0.007243016,0.117066199,0.809966833,0.014126612,0.607652992,0.014479156,0.59940709,0.388870959,0.532890057,0.005809757,0.000620413,0.121663783
Centrobranchus_choerocephalus,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.421016701,5.71E-06,0.542268532,0.422022485,0.38739816,0.545043671,0.003149738,0.321512447,0.422870355,0.017526241,0.074715918,0.305103076,7.54E-06,0.363831899,0.455240991,0.578525842,0.373291408,0.000617092,0.00628943,0.449595806,0.361861815,0.383593012,0.015820032,0.0999052,0.427889121,0.401219165,0.007672238,0.000722602,0.44223339,0.447099146,0.630751463,0.346743121,5.24E-06,0.374615797,0.318804288,0.713753234,0.408267898,0.379826944,1.10E-05,0.205709049,0.20724916,0.096802511,1.30E-05,0.420548174,0.114482147,0.11949621,0,2.04E-05,0.000118405,0.300050012,3.58E-05,0.00998904,5.99E-06,0.067154225,0.000252915,0,3.12E-06,0,0,0.001239634,0,0.08937674,6.24E-06,0.003988102,0.035995491,0.03560522,0.497488555,0.495335585,7.35E-06,0,0.389832386,0.006030186,0.419161178,0.006785876,0.00145661,0.000175952,0.522743273,0.004581579,0.295641563,0.00716681,4.37E-06,0.2928005,0.089336219,0.003481169,1.61E-05,0.112597474,0.002243775,0,0.412972979,0.46085736,0.068284138,0.000132986,6.55E-06,0.016287778,0.653951131,0.531345307,0.357765556,0.142048225,0.017784721,7.18E-06,6.41E-06,0.015889959,0.393848239,0.005921948,0.499205598,0.002739966,7.40E-06,0.375335836,0.253787833,0.593775115,0.684763274,0.467045349,0.458003198,0.023873068,0,0.468537164,0.525325148,0.016350356,0.023142276,8.31E-06,0.044437523,0.00120806,0.189686405,0.662327841,0.298508824,0.278090874,0.010411219,0.414610435,0.357815744,6.93E-06,0,0,0.26574132,0.000165086,0.001038669,0.009968181,0,0.082545214,0.03744128,0.150741595,0.10225089,0.010839022,0.002556157,0.322092499,0.553390197,6.15E-06,0.231268123,3.74E-06,0.439668632,0.486429907,0.636882334,0.08522189,0.060207274,0.279295971
Centrobranchus_nigroocellatus,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.482475513,0.867429086,0.926467021,0.532377206,0.762465837,0.019696726,0.925295428,0.966552917,0.341641595,0.622524062,0.413438332,0.643575077,0.930552333,0.83886865,0.525616145,0.758902553,0.615242905,0.301988324,0.515134496,0.795932989,0.493000542,0.452989199,0.816488411,0.980753262,0.481309483,0.26266449,0.000827784,0.720596458,0.980165343,0.621797351,0.803854528,0.501721332,0.46779578,0.49785011,0.537006308,0.483023598,0.848890328,0.558117117,0.801397921,0.108684039,0.357123473,0.317091251,0.925700386,0.127103001,0.416018332,3.19E-05,0.04116852,0.11742927,0.798160723,0.086628858,0.429326773,0.662816493,0.105096822,0.051046793,0.000978191,0.005195479,0.001744456,5.73E-06,0.074958175,0.108935933,0.067927923,0.524970698,0.298567941,0.779899808,0.629206719,0.617991771,0.869323314,0.66064832,0.00526762,0.927080316,0.692989639,0.898759816,0.331685841,0.219375317,0.473907827,0.773501726,0.196537711,0.939638718,0.366262874,0.392404621,0.921409046,0.221116338,0.444831733,0.02801854,0.084176246,0.378909971,0.217655362,0.420854331,0.832789182,0.153798583,0.005340818,0.663728573,0.714065426,0.578424287,0.840507053,0.638817832,0.612212707,0.302262086,0.659745212,0.64290521,0.741423405,0.944388662,0.536110034,0.837098245,0.25366703,0.633285562,0.890666993,0.286436762,0.5434019,0.453298507,0.896515169,0.857333135,0.542025443,0.312978499,0.960109959,0.635679503,0.292068586,0.762164639,0.628137816,0.035128564,0.358217632,0.767627541,0.479934156,0.138400296,0.130030846,0.280460385,0.918417362,0.161656851,0.014904519,0.149684181,0.00089982,0.118676718,0.128739714,0.036455703,0.202163375,0.00673357,0.051518302,0.624580335,0.077571067,0.063113082,0.449469859,0.2976739,0.166203609,0.589985676,0.355256533,0.786181856,0.542297494,0.907893991,0.847787255,0.645195784,0.046958373,0.042050999,0.172798002
Ceratoscopelus_maderensis,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.295141713,0.365966464,0.021063626,0.017985351,0,0.442854445,0.394616322,0.003249172,0.002739604,0.010734506,0.657798055,0.510896483,0.294331305,0.004277396,0.227638009,0.734272092,0,0.001377026,0.282520917,0.009102726,2.92E-05,0.531272379,0.421798177,0.009311644,0,2.36E-05,0.024904437,0.403518264,0.027717625,0.35413945,0.985517035,0.011437431,0.023484087,0.003690359,0.014987696,0.328253328,0.580005124,0.426357314,8.57E-05,0.017369179,0.187772394,0.40133887,0.000262485,0.007946348,0,0,0.000607358,0.451106238,3.24E-05,0.000251436,0.803619003,4.49E-05,0.000275947,0,0,3.27E-06,0,0.000641676,0.000331166,3.97E-05,0.967173715,0,0.50955474,0.493465729,0.008808069,0.435026634,0.644604276,0,0.514336066,0.540671738,0.295942445,6.72E-05,0.102803012,0.564070908,0.509552863,0,0.404506861,0,0.949304416,0.454587488,0.002164568,0.431047887,0,7.22E-05,0,0.378461132,0.055290054,0.262517546,0.0013185,7.36E-05,0.756986466,0.53546015,0.001367221,0.246326911,0.012727368,0.241122833,0,0.685174801,0.636500316,0.533297102,0.491362893,0.435569426,0.507164341,2.87E-05,0.582171997,0.304612439,0.003972788,0.015742525,0.002986913,0.380894642,0.340499156,0,0.888738991,0.442852601,0.010142312,0,0.601328057,0.685748366,0.000124749,0.226213042,0.709808629,0.000889489,0.000101663,9.66E-05,0,0.405191671,0.000137965,0,0.636590434,0,0.000129066,0.004616233,0,0,2.87E-06,9.70E-05,0,8.62E-05,8.08E-05,0,0,9.73E-05,0.004879648,0.253026126,0.385783555,0.856226711,0.450139141,0.57645893,0.397603692,0.000129959,0.000117705,0.000116811
Ceratoscopelus_townsendi,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.899433069,0.583077933,0.773534786,0.017174896,0.785862492,0.855918575,0.27503699,0.488343095,0.527600717,0.462499654,0.767275903,0.868136908,0.641577258,0.769497714,0.433969673,0.228008955,0.593188197,0.806579223,0.604792048,0.30667545,0.604625334,0.873340226,0.542323581,0.196231805,0.149726257,0.764160965,0.887192852,0.733438516,0.790593796,0.30829126,0.595350595,0.486962023,0.633355873,0.600411694,0.823022457,0.411832866,0.741474988,0.340492398,0.375437094,0.28033213,0.914311351,0.410986016,0.402853707,0.000403383,0.025638401,0.072900301,0.76105408,0.060514939,0.299183578,0.457918862,0.386866814,0.036521465,0.00236351,0.005084498,0.003146609,4.04E-05,0.060794342,0.07964482,0.318427748,0.330322679,0.21446298,0.544605533,0.518198123,0.74311004,0.928992983,0.477590236,0.005759575,0.848602224,0.441501613,0.872231883,0.204088176,0.208121632,0.274606394,0.863309008,0.162932523,0.810193207,0.278646543,0.217862727,0.806003338,0.368915627,0.308075005,0.103163464,0.27886104,0.207056349,0.129633657,0.52651097,0.845651001,0.385707763,0.230274525,0.456700852,0.488674966,0.777915519,0.922743532,0.559231406,0.592035843,0.250708701,0.455064522,0.462575066,0.544762406,0.850738214,0.322352572,0.902082857,0.192175969,0.471550461,0.877365712,0.522466374,0.582659059,0.641230456,0.93806607,0.856648384,0.403865602,0.16011948,0.907612882,0.718295322,0.222561296,0.586379376,0.429281708,0.284638499,0.310653335,0.659543001,0.601990136,0.370376803,0.389546805,0.254852281,0.911207656,0.339985416,0.010748302,0.059411665,0.002436301,0.362641377,0.075623074,0.047318037,0.179514204,0.006514354,0.27368056,0.467092021,0.302387129,0.282012821,0.340766662,0.205964355,0.403364973,0.757631991,0.315116503,0.738465287,0.351036351,0.909577004,0.684743989,0.777578722,0.280025588,0.245583147,0.475016831
Ceratoscopelus_warmingii,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.603548682,0.744719373,0.105208808,0.842356644,0.895336842,0.462666615,0.618133272,0.526188785,0.513311319,0.916385027,0.845746221,0.598025381,0.796701865,0.52415622,0.468969994,0.573528572,0.805365631,0.584853877,0.558951081,0.801825349,0.960456349,0.544103943,0.428310806,0.096738735,0.820914242,0.951098719,0.699832858,0.794616551,0.378957099,0.58320533,0.547370268,0.53845259,0.579551032,0.833527873,0.407346671,0.756773587,0.175480162,0.461558636,0.26772727,0.988387362,0.309605178,0.519422897,0.011750737,0.131541552,0.302493612,0.897530876,0.226179008,0.50506832,0.52739714,0.294392051,0.160019752,0.038400573,0.083418283,0.03801554,0.010794157,0.208768807,0.2864123,0.217771823,0.393495769,0.466506194,0.765073773,0.557355203,0.750692302,0.872061205,0.501626933,0.061089237,0.934647103,0.632369714,0.899051742,0.465756022,0.204171304,0.515268213,0.786369628,0.285508945,0.94623027,0.531538701,0.3058376,0.930391127,0.319046717,0.555922616,0.08986905,0.153423928,0.488653325,0.318959382,0.539021494,0.835011687,0.31172666,0.167550645,0.511816024,0.727002485,0.661339991,0.874676873,0.651069327,0.599387456,0.474291876,0.50367132,0.514759776,0.772308145,0.9691431,0.58232689,0.831490457,0.410405011,0.50229128,0.906186548,0.477196604,0.579306366,0.580030028,0.94347732,0.81953693,0.591007755,0.252729264,0.905278481,0.707284052,0.396053402,0.759117415,0.465244823,0.200952568,0.297698231,0.715210006,0.513299187,0.200385372,0.215203845,0.371225054,0.989800823,0.211461676,0.080983209,0.124756788,0.042336308,0.189839617,0.274860166,0.158256189,0.380254819,0.078485736,0.123947287,0.666169409,0.140996498,0.125451966,0.579282351,0.449657384,0.237827045,0.721948578,0.297327655,0.761266492,0.449532026,0.972145844,0.731187893,0.683965895,0.119926121,0.119878216,0.341195956
Diaphus_aliciae,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.468787605,0.218031066,0.465071752,0.624931355,0.202453215,0.534556571,0.779286319,0.030662341,0.443970633,0.74376928,0.838550849,0.769622933,0.032550684,0.018129334,0.870389011,0.775331082,0.86660994,0.098668518,0.308095605,0.558389829,0.851050536,0.005322859,0.042204326,0.803395962,0.615375382,0.836575778,0.721857611,0.022953861,0.879613313,0.894676865,0.690554037,0.847325995,0.765041962,0.041953243,0.574290758,0.000669313,0.790505536,0.0212365,0.538695788,0.156718159,0.821702974,0,0.001625774,0.002815652,0.344866017,0.001132915,0.040112651,0.02518795,0.160867061,0.005488,5.71E-05,8.37E-06,0.000346043,0,0.005230574,6.01E-05,0.059728863,0.02592787,0.020983921,0.244276627,0.195452369,0.821055443,0.434430591,0.031309213,0.000761123,0.575286411,0.054324476,0.738282384,0.038708828,0.023836883,0.022166121,0.385608466,0.069203901,0.559138832,0.073719944,0.013226584,0.420805989,0.398510471,0.022543038,0.002196867,0.00307533,0.07579352,0.006214108,0.804801131,0.781693687,0.29148523,0.053986213,0.023475666,0.1060013,0.709239663,0.708830218,0.668097841,0.696897833,0.067444694,0.023508702,0.02706035,0.174093071,0.516451737,0.034983663,0.404712541,0.037936732,0.032950868,0.69911313,0.61734819,0.875096943,0.698971279,0.638021273,0.674466315,0.140854809,0.004331255,0.567292182,0.872913177,0.124163845,0.201701992,0.026226632,0.081401895,0.029156129,0.389214243,0.707044816,0.017840062,0.006070546,0.000331399,0.594531659,0.000968703,0.000688703,0.000752363,0.000309128,0.000367142,0.010009013,0.00062707,0.003676698,0.000792697,5.53E-05,0.318289509,0.000173219,0.004115188,0.101073406,0.017070624,0.010597177,0.828040353,0.022655511,0.698273464,0.016887934,0.594655355,0.27383215,0.397641858,2.19E-05,0.00017036,0.077876109
Diaphus_anderseni,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.000874206,0.748692858,0.759995121,0.345406578,0.655480471,0.314403724,0.3182059,0.717154762,0.630855815,0.481711722,0.575090468,0.302150596,0.310442521,0.435297189,0.545604764,0.414773971,0.47957809,0.588152699,0.778486154,0.376902852,0.267349436,0.006173177,0.704342841,0.766301425,0.627327558,0.514746274,0.018953117,0.374679494,0.364283776,0.638480253,0.397537862,0.601927414,0.118335208,0.559258093,0.177315328,0.24847521,0.133303735,0.743863698,0.11237489,0.309400735,2.34E-05,0.031847585,0.060548093,0.625613805,0.075710531,0.470915834,0.286500057,0.085318524,0.041655903,0.000945092,0.002338531,0.002695866,2.10E-05,0.065221199,0.090446995,0.094657815,0.01983355,0.295767465,0.555695323,0.322026725,0.601469147,0.753927584,0.271931862,0.00539765,0.677866787,0.460346604,0.699826878,0.340776646,0.147569176,0.277977487,0.622137696,0.20801706,0.685784924,0.362284944,0.01706024,0.72286315,0.197883809,0.304925861,0.014889698,0.131302385,0.360925255,0.107988222,0.296949333,0.628159031,0.113429405,0.009569638,0.275555037,0.486940432,0.624075517,0.68162946,0.604371321,0.342140621,0.301186544,0.312142613,0.328325482,0.506929896,0.723214748,0.359766855,0.646248191,0.247799382,0.336307076,0.66506263,0.235183902,0.510801673,0.464343614,0.700450781,0.652433062,0.601528509,0.015212588,0.790408311,0.620395544,0.313160068,0.528747514,0.247105289,0.049950635,0.149845465,0.332545369,0.52678583,0.223614214,0.218394412,0.344852457,0.71127323,0.274404355,0.013762502,0.018786477,0.001501319,0.200705441,0.100446757,0.023609424,0.202501273,0.006526693,0.082238666,0.660876374,0.127449153,0.099728023,0.477433716,0.305831554,0.265880724,0.592449768,0.1331826,0.48090709,0.209503878,0.681663348,0.59877957,0.473318873,0.075426814,0.066444276,0.236972259
Diaphus_arabicus,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.00940052,0.020326605,0.000520755,0.003217482,0.297223752,0,0.008143494,0.126642271,0.128672742,0.211825442,0.057918701,0,0.084883743,0.10502913,0.154941271,0.000974727,0.011921316,0.028930984,0.144083558,0,0,0.169905489,0.038729048,0.20227428,0.141682432,0.003564092,0.205782578,0.123231015,0.013560848,0.207892291,0.090783388,0.004631629,0.007265775,0,0.417900905,0,0.092043469,0.000740978,0.399056877,0,0,0,0.087793751,0,0,0.004253204,0.002636079,1.32E-05,0,0,0,0,0,0,0.001692329,0.00576542,0,0.005206674,0.142624161,0.216455498,0.011898305,0.002882568,0,0.170958144,0,0.117739832,0.000235098,0,0,0.004370292,0.000358085,0.029620548,0.001045865,0,0.004235734,0.011672495,0,0,0,0.001982137,0,0.406313164,0.119736567,0.008366091,0.002188533,0,0.003786317,0.034301255,0.106893034,0.012179419,0.09471806,0.001516845,0.001350173,0,0.004863219,0.053859828,0,0.085413353,0.00044513,0,0.050901271,0.273606226,0.115697543,0.292596303,0.146441503,0.045872642,0.000739949,0,0.011605819,0.130126241,0.000962408,0.003272387,0,0.000541579,0,0.129079865,0.000764999,0,0,0,0.139746096,0.003266477,0,0,0,0,0.000129751,0,0,0,0,0.002062506,0,0,0.000321659,2.78E-05,0,0.196646159,0,0.205054047,0.000500645,0.131610099,0.002415097,0.136166255,0,0,6.13E-05
Diaphus_bertelseni,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.925973469,0.330546077,0.628641108,0.350545129,0.686560208,0.883052676,0.780239244,0.438203572,0.742958584,0.658408305,0.30802434,0.450827288,0.75478169,0.438743886,0.465817333,0.795586638,0.905506255,0.426955899,0.253454315,0.000227712,0.667553824,0.903383489,0.497968829,0.777262351,0.461572187,0.408663048,0.430795172,0.453727969,0.42120415,0.810656765,0.555001902,0.799662248,0.027221349,0.27887612,0.344766189,0.841255635,0.092322585,0.369287506,0.00084951,0.035320392,0.102868745,0.729907777,0.075173002,0.426795357,0.70087797,0.068196593,0.044842986,0.002077895,0.003693951,0.003747141,0.000397179,0.068665765,0.095605648,0.049424647,0.485726929,0.297143278,0.774887945,0.673399922,0.514422109,0.814266008,0.694257891,0.005587291,0.878169079,0.698986351,0.853414285,0.331142665,0.27077542,0.480432004,0.650907038,0.218846146,0.893388533,0.371530605,0.360873603,0.872105156,0.19112519,0.440014953,0.038085931,0.013209044,0.397097894,0.194785598,0.350839729,0.774607893,0.121542578,0.001726776,0.684478638,0.714074644,0.447432147,0.753323422,0.640040311,0.570265562,0.291175028,0.702363343,0.689868965,0.738545985,0.860308424,0.519919527,0.752279961,0.259241633,0.694698522,0.83095226,0.249045094,0.489248055,0.34704308,0.818081136,0.841968524,0.553607576,0.285120079,0.926672665,0.577366185,0.291493742,0.769058191,0.646842262,0.022081656,0.389343972,0.763063312,0.455794482,0.052789752,0.035248261,0.267918598,0.828871865,0.04582867,0.012259188,0.121827309,0.00211981,0.041746751,0.123980454,0.025874066,0.177087479,0.006300127,0.013672849,0.653889943,0.01892306,0.019559057,0.465823366,0.309939357,0.056551065,0.482040532,0.381265248,0.760999633,0.553452033,0.818026818,0.814235471,0.521422681,0.021243846,0.0052699,0.065359107
Diaphus_brachycephalus,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.309631421,0.658406145,0.476938771,0.578848536,0.876155866,0.885800969,0.597542407,0.8002556,0.524622832,0.223656895,0.607239973,0.857600802,0.576386887,0.38259227,0.743693876,0.950193413,0.567969761,0.185157726,5.12E-05,0.766612941,0.963147035,0.680049177,0.854292911,0.41243805,0.54528577,0.599053874,0.592934437,0.551452857,0.906737088,0.539029853,0.826806595,0.058001786,0.427802767,0.312479391,0.87753586,0.10475717,0.490465872,7.15E-05,0.017948321,0.064227784,0.700238418,0.045064324,0.345781557,0.583851939,0.078351314,0.025604048,0.000571414,0.000518796,0.001196674,4.85E-06,0.040853542,0.05341321,0.049729589,0.441343053,0.220017499,0.707840276,0.598044241,0.664125692,0.821224187,0.618973932,0.00179208,0.888482435,0.588284555,0.939012014,0.251059793,0.208273194,0.355313696,0.70856593,0.159930097,0.920573265,0.299071251,0.296570344,0.859132484,0.246157161,0.331600196,0.032467172,0.035059192,0.305873326,0.129328983,0.477317547,0.889255272,0.147890398,0.000626872,0.589967538,0.611938471,0.611617024,0.864318186,0.689356354,0.687152593,0.236166644,0.602005611,0.579452454,0.6524593,0.8942288,0.417507846,0.779819157,0.192497411,0.579186231,0.910723956,0.312743883,0.622057956,0.479205503,0.879137885,0.894877091,0.483481358,0.217872614,0.948802968,0.711767198,0.257838216,0.681093238,0.577051588,0.018643362,0.35457828,0.734819956,0.546619413,0.086261803,0.070880737,0.206166951,0.882843015,0.089778972,0.004979667,0.065332431,0.000642303,0.066547614,0.079293717,0.016830959,0.140594631,0.002011096,0.015594212,0.599095195,0.036841863,0.026737836,0.376230104,0.22014113,0.101963104,0.638701241,0.343484604,0.836646404,0.435138869,0.867870378,0.785281048,0.584751009,0.01799772,0.005414787,0.111558241
Diaphus_danae,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.501922704,0.082316419,0.000637153,0.49622329,0.19811455,0.10072489,0.20964371,0.003340306,0.676356817,0.127627886,0.184566853,0.146181209,0.748649407,0.58183289,0.420495704,0.105782157,0.681824115,0,0.358564831,0.382839611,0.2054161,0.136176606,0.003364198,0.123994219,0.154061912,0.149891211,0.114113716,0.226040757,0.000164953,0.445022319,0,0.140766383,0,0.438591465,0.000181877,0.199025717,0.034055629,0.263656283,0.6276934,0.562810615,0.428622907,0.634523883,0.002911289,0.000353589,0.343091544,0.093399492,0.184015079,0.097628682,0.036229132,0.397070157,0.528537978,0.00151544,0.003344812,0.720288691,0.601137748,0.005440824,0.294507133,0.304848162,0.000498528,0.130918305,0.350032988,0.404474267,0.267726635,0.673185171,0.000636169,0.426230311,0.355136124,0.604710096,0.465823854,0.694594791,0.003544163,0.542967555,0.040161127,0.593840497,0.12259916,0,0.610917121,0.409912126,0.057828925,0.191612356,0.020418619,0,0.000368844,0.59190978,0.146903305,0.203786695,0.189109993,0.145669264,0.700339854,0.001633378,0.000555884,0.591924469,0.484067355,0.615820723,0.244038727,0.558420567,0.000673922,0.309790666,0.072699392,0.177897555,0.054056632,0.282268493,0.177634728,0.658144352,0.003668247,0.344878906,0.242181056,0.520780312,0.573210536,0.000484408,0,0.000209015,0.082835355,0.132792969,0,0,0.461199487,0.404549868,0,0.148575098,0,0.112174775,0,0.554763465,0.328528083,0.638341409,0.170459586,0,0.654280377,0,0,0.707247012,0.601366471,0,0.221243296,0.000196799,0.1763514,0.003450002,0.413241959,0.121555447,0.089699998,0,0,0.001463748
