,Metelectrona_ventralis,Electrona_paucirastra,Protomyctophum_choriodon,Protomyctophum_andriashevi,Protomyctophum_gemmatum,Protomyctophum_bolini,Protomyctophum_thompsoni,Protomyctophum_crockeri,Protomyctophum_arcticum,Protomyctophum_parallelum,Krefftichthys_anderssoni,Protomyctophum_tenisoni,Electrona_carlsbergi,Electrona_risso,Electrona_subaspera,Electrona_antarctica,Myctophum_brachygnathum,Myctophum_obtusirostre,Myctophum_orientale,Myctophum_selenops,Myctophum_asperum,Myctophum_lychnobium,Myctophum_spinosum,Centrobranchus_nigroocellatus,Centrobranchus_choerocephalus,Centrobranchus_cf._brevirostris,Gonichthys_cocco,Gonichthys_tenuiculus,Centrobranchus_andreae,Myctophum_phengodes,Loweina_rara,Tarletonbeania_crenularis,Symbolophorus_californiensis,Symbolophorus_reversus,Symbolophorus_rufinus,Symbolophorus_evermanni,Hygophum_hygomii,Hygophum_benoiti,Hygophum_hanseni,Hygophum_proximum,Hygophum_reinhardtii,Myctophum_nitidulum,Myctophum_affine,Myctophum_punctatum,Hygophum_atratum,Myctophum_aurolaternatum,Symbolophorus_veranyi,Symbolophorus_barnardi,Benthosema_glaciale,Benthosema_suborbitale,Diogenichthys_atlanticus,Diogenichthys_laternatus,Diogenichthys_sp.,Benthosema_pterotum,Benthosema_panamense,Benthosema_fibulatum,Lobianchia_gemellarii,Lobianchia_dofleini,Diaphus_dumerilii,Diaphus_chrysorhynchus,Diaphus_fragilis,Diaphus_bertelseni,Diaphus_thiollierei,Diaphus_perspicillatus,Diaphus_danae,Diaphus_antonbruuni,Diaphus_splendidus,Diaphus_phillipsi,Diaphus_effulgens,Diaphus_regani,Diaphus_malayanus,Diaphus_garmani,Diaphus_termophilus,Diaphus_suborbitalis,Diaphus_metopoclampus,Diaphus_schmidti,Diaphus_whitleyi,Diaphus_umbroculus,Diaphus_signatus,Diaphus_watasei,Diaphus_nielseni,Diaphus_adenomus,Diaphus_luetkeni,Diaphus_holti,Diaphus_rafinesquii,Diaphus_subtilis,Diaphus_hudsoni,Diaphus_gigas,Diaphus_kapalae,Diaphus_ostenfeldi,Diaphus_coeruleus,Diaphus_fulgens,Diaphus_aliciae,Diaphus_lobatus,Diaphus_brachycephalus,Diaphus_richardsoni,Diaphus_cf._mollis,Diaphus_mollis,Diaphus_parri,Diaphus_meadi,Diaphus_anderseni,Diaphus_theta,Scopelopsis_multipunctatus,Notoscopelus_caudispinosus,Notoscopelus_resplendens,Notoscopelus_bolini,Notoscopelus_elongatus_kroyeri,Lampanyctodes_hectoris,Lampichthys_procerus,Gymnoscopelus_piabilis,Gymnoscopelus_braueri,Gymnoscopelus_opisthopterus,Gymnoscopelus_fraseri,Gymnoscopelus_hintonoides,Gymnoscopelus_bolini,Gymnoscopelus_nicholsi,Lampadena_urophaos_urophaos,Lampadena_urophaos_atlantica,Lampadena_chavesi,Lampadena_yaquinae,Lampadena_anomala,Lampadena_luminosa,Taaningichthys_bathyphilus,Taaningichthys_minimus,Lampadena_speculigera,Lampadena_notialis,Stenobrachius_leucopsarus,Stenobrachius_nannochir,Triphoturus_mexicanus,Triphoturus_oculeum,Triphoturus_nigrescens,Parvilux_ingens,Lampanyctus_hubbsi,Lampanyctus_parvicauda,Lampanyctus_nobilis,Lampanyctus_vadulus,Lampanyctus_turneri,Lampanyctus_photonotus,Lampanyctus_crocodilus,Lampanyctus_macdonaldi,Nannobrachium_idostigma,Lampanyctus_festivus,Lampanyctus_tenuiformis,Nannobrachium_regale,Nannobrachium_ritteri,Lampanyctus_jordani,Nannobrachium_fernae,Nannobrachium_phyllisae,Lampanyctus_alatus,Nannobrachium_hawaiiensis,Nannobrachium_bristori,Lampanyctus_intricarius,Lampanyctus_pusillus,Lampanyctus_australis,Nannobrachium_atrum,Nannobrachium_achirus,Nannobrachium_cuprarium,Nannobrachium_lineatum,Bolinichthys_pyrsobolus,Bolinichthys_supralateralis,Bolinichthys_indicus,Bolinichthys_photothorax,Bolinichthys_longipes,Bolinichthys_distofax,Bolinichthys_nikolayi,Ceratoscopelus_warmingii,Ceratoscopelus_townsendi,Ceratoscopelus_maderensis,Lepidophanes_guentheri,Lepidophanes_gaussi,Notolychnus_valdiviae,Solivomer_arenidens,Scopelengys_tristis,Neoscopelus_macrolepidotus,Neoscopelus_microchir,Neoscopelus_porosus
Lampichthys_procerus,0.29981759,0.302848247,0.318445056,0.30983732,0.308675991,0.319104494,0.311446416,0.321043205,0.327231252,0.301426932,0.345799819,0.295525913,0.326865141,0.316580595,0.306071832,0.304489496,0.402447488,0.413414685,0.491214376,0.438275705,0.429913144,0.414652072,0.408190082,0.495721575,0.49397613,0.493326867,0.426699393,0.445405059,0.4596656,0.474519884,0.511999143,0.454380445,0.371705923,0.38233334,0.403899429,0.408530706,0.368924403,0.447811418,0.396690811,0.396523259,0.392099328,0.41015296,0.402281042,0.438077607,0.37147783,0.39226262,0.479133254,0.521203421,0.432268435,0.35821268,0.49045785,0.448629399,0.470109389,0.505318415,0.528127277,0.432795147,0.315725064,0.375070837,0.281876261,0.312937351,0.307524614,0.349030976,0.316399624,0.327451471,0.310823422,0.330431364,0.337116037,0.303644962,0.306132638,0.297797358,0.326440454,0.328564268,0.320586675,0.319367608,0.315444547,0.327255808,0.305532688,0.325327355,0.341364175,0.323542705,0.321461521,0.305347285,0.379357129,0.410906569,0.354775064,0.408252184,0.395744141,0.365417899,0.370703353,0.355391654,0.386806307,0.38236589,0.39404846,0.386064229,0.370961578,0.375414809,0.376754531,0.381008784,0.379662453,0.384245688,0.380416657,0.309417348,0.259384423,0.174116695,0.180127212,0.198385544,0.221703996,0.137127665,NA,0.16425955,0.132337046,0.128140982,0.12852574,0.122591875,0.11969824,0.155285564,0.301162979,0.286291801,0.420732196,0.30009004,0.306913403,0.299719143,0.324397221,0.379046189,0.310488889,0.32257062,0.273430178,0.272446193,0.367878573,0.365459045,0.45452368,0.303944743,0.358008508,0.366308721,0.352884688,0.346303929,0.35561165,0.390567292,0.361587637,0.363581942,0.386559019,0.367289974,0.368949317,0.369998293,0.389911712,0.376452106,0.369036423,0.370162619,0.356281584,0.359373489,0.371371228,0.374046706,0.425528534,0.383437392,0.349646398,0.396285959,0.355010127,0.336040521,0.436682933,0.412519653,0.452282486,0.500134854,0.501558716,0.425192766,0.401402952,0.421462474,0.392622929,0.39328903,0.5772577,0.473513971,0.375527807,0.596496565,0.463787519,0.495223434,0.494299523,0.494117798
Gymnoscopelus_piabilis,0.373699868,0.376730524,0.392327333,0.383719598,0.382558268,0.392986772,0.385328693,0.394925482,0.40111353,0.375309209,0.419682097,0.36940819,0.400747418,0.390462872,0.379954109,0.378371773,0.476329765,0.487296963,0.565096653,0.512157982,0.503795421,0.48853435,0.48207236,0.569603852,0.567858407,0.567209144,0.50058167,0.519287336,0.533547877,0.548402161,0.58588142,0.528262722,0.4455882,0.456215617,0.477781706,0.482412984,0.442806681,0.521693695,0.470573088,0.470405537,0.465981606,0.484035237,0.476163319,0.511959884,0.445360108,0.466144897,0.553015531,0.595085698,0.506150712,0.432094957,0.564340127,0.522511676,0.543991666,0.579200692,0.602009554,0.506677424,0.389607341,0.448953115,0.355758538,0.386819629,0.381406892,0.422913253,0.390281902,0.401333748,0.384705699,0.404313641,0.410998314,0.377527239,0.380014915,0.371679635,0.400322732,0.402446546,0.394468953,0.393249885,0.389326825,0.401138085,0.379414965,0.399209633,0.415246452,0.397424982,0.395343798,0.379229562,0.453239406,0.484788846,0.428657341,0.482134462,0.469626418,0.439300176,0.44458563,0.429273931,0.460688584,0.456248167,0.467930738,0.459946506,0.444843855,0.449297086,0.450636808,0.454891061,0.453544731,0.458127965,0.454298934,0.383299625,0.3332667,0.247998972,0.254009489,0.272267821,0.295586273,0.211009942,0.16425955,NA,0.123081003,0.142798281,0.167096382,0.161162517,0.158268882,0.193856206,0.375045256,0.360174078,0.494614473,0.373972317,0.38079568,0.37360142,0.398279498,0.452928466,0.384371166,0.396452897,0.347312456,0.34632847,0.44176085,0.439341322,0.528405958,0.37782702,0.431890785,0.440190998,0.426766965,0.420186206,0.429493927,0.464449569,0.435469914,0.437464219,0.460441296,0.441172252,0.442831594,0.443880571,0.463793989,0.450334383,0.4429187,0.444044896,0.430163861,0.433255767,0.445253505,0.447928983,0.499410811,0.457319669,0.423528675,0.470168236,0.428892405,0.409922798,0.51056521,0.486401931,0.526164763,0.574017132,0.575440993,0.499075044,0.47528523,0.495344751,0.466505207,0.467171308,0.651139977,0.547396249,0.449410085,0.670378842,0.537669796,0.569105711,0.568181801,0.568000076
Gymnoscopelus_braueri,0.341777364,0.344808021,0.360404829,0.351797094,0.350635764,0.361064268,0.35340619,0.363002978,0.369191026,0.343386705,0.387759593,0.337485686,0.368824915,0.358540368,0.348031605,0.346449269,0.444407261,0.455374459,0.533174149,0.480235478,0.471872918,0.456611846,0.450149856,0.537681348,0.535935903,0.535286641,0.468659166,0.487364832,0.501625373,0.516479657,0.553958917,0.496340218,0.413665696,0.424293113,0.445859203,0.45049048,0.410884177,0.489771191,0.438650584,0.438483033,0.434059102,0.452112734,0.444240815,0.480037381,0.413437604,0.434222393,0.521093027,0.563163195,0.474228208,0.400172453,0.532417624,0.490589172,0.512069162,0.547278188,0.57008705,0.474754921,0.357684838,0.417030611,0.323836034,0.354897125,0.349484388,0.390990749,0.358359398,0.369411245,0.352783195,0.372391137,0.37907581,0.345604735,0.348092412,0.339757132,0.368400228,0.370524042,0.362546449,0.361327382,0.357404321,0.369215581,0.347492462,0.367287129,0.383323948,0.365502478,0.363421294,0.347307058,0.421316902,0.452866342,0.396734837,0.450211958,0.437703914,0.407377672,0.412663126,0.397351428,0.42876608,0.424325663,0.436008234,0.428024002,0.412921351,0.417374582,0.418714305,0.422968557,0.421622227,0.426205461,0.42237643,0.351377121,0.301344196,0.216076468,0.222086985,0.240345317,0.263663769,0.179087439,0.132337046,0.123081003,NA,0.079381713,0.135173878,0.129240013,0.126346378,0.161933703,0.343122752,0.328251574,0.462691969,0.342049813,0.348873176,0.341678917,0.366356995,0.421005962,0.352448662,0.364530393,0.315389952,0.314405966,0.409838346,0.407418818,0.496483454,0.345904516,0.399968281,0.408268494,0.394844462,0.388263703,0.397571423,0.432527065,0.40354741,0.405541715,0.428518792,0.409249748,0.410909091,0.411958067,0.431871486,0.41841188,0.410996196,0.412122393,0.398241357,0.401333263,0.413331001,0.416006479,0.467488307,0.425397165,0.391606171,0.438245733,0.396969901,0.378000294,0.478642706,0.454479427,0.49424226,0.542094628,0.543518489,0.46715254,0.443362726,0.463422247,0.434582703,0.435248804,0.619217473,0.515473745,0.417487581,0.638456338,0.505747292,0.537183208,0.536259297,0.536077572
Gymnoscopelus_opisthopterus,0.3375813,0.340611956,0.356208765,0.34760103,0.3464397,0.356868204,0.349210125,0.358806914,0.364994962,0.339190641,0.383563529,0.333289622,0.36462885,0.354344304,0.343835541,0.342253205,0.440211197,0.451178395,0.528978085,0.476039414,0.467676853,0.452415782,0.445953792,0.533485284,0.531739839,0.531090576,0.464463102,0.483168768,0.497429309,0.512283593,0.549762852,0.492144154,0.409469632,0.420097049,0.441663138,0.446294416,0.406688113,0.485575127,0.43445452,0.434286969,0.429863038,0.447916669,0.440044751,0.475841316,0.40924154,0.430026329,0.516896963,0.55896713,0.470032144,0.395976389,0.528221559,0.486393108,0.507873098,0.543082124,0.565890986,0.470558856,0.353488773,0.412834547,0.31963997,0.350701061,0.345288324,0.386794685,0.354163334,0.36521518,0.348587131,0.368195073,0.374879746,0.341408671,0.343896347,0.335561067,0.364204164,0.366327978,0.358350385,0.357131317,0.353208257,0.365019517,0.343296397,0.363091065,0.379127884,0.361306414,0.35922523,0.343110994,0.417120838,0.448670278,0.392538773,0.446015894,0.43350785,0.403181608,0.408467062,0.393155363,0.424570016,0.420129599,0.43181217,0.423827938,0.408725287,0.413178518,0.41451824,0.418772493,0.417426163,0.422009397,0.418180366,0.347181057,0.297148132,0.211880404,0.217890921,0.236149253,0.259467705,0.174891374,0.128140982,0.142798281,0.079381713,NA,0.098301355,0.089836383,0.090739409,0.156319063,0.338926688,0.32405551,0.458495905,0.337853749,0.344677112,0.337482852,0.36216093,0.416809898,0.348252598,0.360334329,0.311193888,0.310209902,0.405642282,0.403222754,0.49228739,0.341708452,0.395772217,0.40407243,0.390648397,0.384067638,0.393375359,0.428331001,0.399351346,0.401345651,0.424322728,0.405053684,0.406713026,0.407762003,0.427675421,0.414215815,0.406800132,0.407926328,0.394045293,0.397137199,0.409134937,0.411810415,0.463292243,0.421201101,0.387410107,0.434049668,0.392773837,0.37380423,0.474446642,0.450283363,0.490046195,0.537898564,0.539322425,0.462956476,0.439166662,0.459226183,0.430386639,0.43105274,0.615021409,0.511277681,0.413291517,0.634260274,0.501551228,0.532987143,0.532063233,0.531881508
Gymnoscopelus_fraseri,0.337966057,0.340996714,0.356593523,0.347985787,0.346824458,0.357252962,0.349594883,0.359191672,0.365379719,0.339575399,0.383948287,0.33367438,0.365013608,0.354729062,0.344220299,0.342637963,0.440595955,0.451563152,0.529362843,0.476424172,0.468061611,0.45280054,0.446338549,0.533870042,0.532124597,0.531475334,0.46484786,0.483553526,0.497814067,0.512668351,0.55014761,0.492528912,0.40985439,0.420481807,0.442047896,0.446679173,0.40707287,0.485959885,0.434839278,0.434671726,0.430247795,0.448301427,0.440429509,0.476226074,0.409626297,0.430411087,0.517281721,0.559351888,0.470416902,0.396361147,0.528606317,0.486777866,0.508257856,0.543466882,0.566275744,0.470943614,0.353873531,0.413219305,0.320024728,0.351085818,0.345673081,0.387179443,0.354548092,0.365599938,0.348971889,0.368579831,0.375264504,0.341793429,0.344281105,0.335945825,0.364588921,0.366712735,0.358735142,0.357516075,0.353593014,0.365404275,0.343681155,0.363475822,0.379512642,0.361691172,0.359609988,0.343495752,0.417505596,0.449055036,0.392923531,0.446400651,0.433892608,0.403566366,0.40885182,0.393540121,0.424954774,0.420514357,0.432196927,0.424212696,0.409110045,0.413563276,0.414902998,0.419157251,0.417810921,0.422394155,0.418565124,0.347565815,0.29753289,0.212265162,0.218275679,0.236534011,0.259852463,0.175276132,0.12852574,0.167096382,0.135173878,0.098301355,NA,0.043716553,0.035383564,0.155285245,0.339311446,0.324440268,0.458880663,0.338238507,0.34506187,0.33786761,0.362545688,0.417194656,0.348637356,0.360719087,0.311578645,0.31059466,0.40602704,0.403607512,0.492672147,0.34209321,0.396156975,0.404457188,0.391033155,0.384452396,0.393760117,0.428715759,0.399736104,0.401730409,0.424707486,0.405438442,0.407097784,0.40814676,0.428060179,0.414600573,0.40718489,0.408311086,0.394430051,0.397521956,0.409519695,0.412195173,0.463677001,0.421585859,0.387794865,0.434434426,0.393158594,0.374188988,0.4748314,0.45066812,0.490430953,0.538283321,0.539707183,0.463341233,0.439551419,0.459610941,0.430771396,0.431437498,0.615406167,0.511662438,0.413676274,0.634645032,0.501935986,0.533371901,0.53244799,0.532266265
Gymnoscopelus_hintonoides,0.332032193,0.335062849,0.350659658,0.342051922,0.340890593,0.351319097,0.343661018,0.353257807,0.359445854,0.333641534,0.378014422,0.327740515,0.359079743,0.348795197,0.338286434,0.336704098,0.43466209,0.445629287,0.523428978,0.470490307,0.462127746,0.446866675,0.440404684,0.527936177,0.526190732,0.525541469,0.458913995,0.477619661,0.491880202,0.506734486,0.544213745,0.486595047,0.403920525,0.414547942,0.436114031,0.440745308,0.401139005,0.48002602,0.428905413,0.428737861,0.424313931,0.442367562,0.434495644,0.470292209,0.403692433,0.424477222,0.511347856,0.553418023,0.464483037,0.390427282,0.522672452,0.480844001,0.502323991,0.537533017,0.560341879,0.465009749,0.347939666,0.40728544,0.314090863,0.345151953,0.339739216,0.381245578,0.348614227,0.359666073,0.343038024,0.362645966,0.369330639,0.335859564,0.33834724,0.33001196,0.358655056,0.36077887,0.352801277,0.35158221,0.347659149,0.35947041,0.33774729,0.357541958,0.373578777,0.355757307,0.353676123,0.337561887,0.411571731,0.443121171,0.386989666,0.440466786,0.427958743,0.397632501,0.402917955,0.387606256,0.419020909,0.414580492,0.426263063,0.418278831,0.40317618,0.407629411,0.408969133,0.413223386,0.411877056,0.41646029,0.412631259,0.34163195,0.291599025,0.206331297,0.212341814,0.230600146,0.253918598,0.169342267,0.122591875,0.161162517,0.129240013,0.089836383,0.043716553,NA,0.053779397,0.14935138,0.333377581,0.318506403,0.452946798,0.332304642,0.339128005,0.331933745,0.356611823,0.411260791,0.342703491,0.354785222,0.305644781,0.304660795,0.400093175,0.397673647,0.486738283,0.336159345,0.39022311,0.398523323,0.38509929,0.378518531,0.387826252,0.422781894,0.393802239,0.395796544,0.418773621,0.399504577,0.401163919,0.402212895,0.422126314,0.408666708,0.401251025,0.402377221,0.388496186,0.391588091,0.40358583,0.406261308,0.457743136,0.415651994,0.381861,0.428500561,0.38722473,0.368255123,0.468897535,0.444734256,0.484497088,0.532349456,0.533773318,0.457407368,0.433617555,0.453677076,0.424837531,0.425503633,0.609472302,0.505728573,0.407742409,0.628711167,0.496002121,0.527438036,0.526514125,0.5263324
Gymnoscopelus_bolini,0.329138557,0.332169214,0.347766023,0.339158287,0.337996958,0.348425462,0.340767383,0.350364172,0.356552219,0.330747899,0.375120787,0.32484688,0.356186108,0.345901562,0.335392799,0.333810463,0.431768455,0.442735652,0.520535343,0.467596672,0.459234111,0.44397304,0.437511049,0.525042542,0.523297097,0.522647834,0.45602036,0.474726026,0.488986567,0.503840851,0.54132011,0.483701412,0.40102689,0.411654307,0.433220396,0.437851673,0.39824537,0.477132385,0.426011778,0.425844226,0.421420295,0.439473927,0.431602009,0.467398574,0.400798797,0.421583587,0.508454221,0.550524388,0.461589402,0.387533647,0.519778817,0.477950366,0.499430356,0.534639382,0.557448244,0.462116114,0.345046031,0.404391805,0.311197228,0.342258318,0.336845581,0.378351943,0.345720592,0.356772438,0.340144389,0.359752331,0.366437004,0.332965929,0.335453605,0.327118325,0.355761421,0.357885235,0.349907642,0.348688575,0.344765514,0.356576775,0.334853655,0.354648322,0.370685142,0.352863672,0.350782488,0.334668252,0.408678096,0.440227536,0.384096031,0.437573151,0.425065108,0.394738866,0.40002432,0.384712621,0.416127274,0.411686857,0.423369427,0.415385196,0.400282545,0.404735776,0.406075498,0.410329751,0.408983421,0.413566655,0.409737624,0.338738315,0.28870539,0.203437662,0.209448179,0.227706511,0.251024963,0.166448632,0.11969824,0.158268882,0.126346378,0.090739409,0.035383564,0.053779397,NA,0.146457745,0.330483946,0.315612768,0.450053163,0.329411007,0.33623437,0.32904011,0.353718188,0.408367156,0.339809856,0.351891587,0.302751145,0.30176716,0.39719954,0.394780012,0.483844647,0.33326571,0.387329475,0.395629688,0.382205655,0.375624896,0.384932617,0.419888259,0.390908604,0.392902909,0.415879986,0.396610942,0.398270284,0.39931926,0.419232679,0.405773073,0.39835739,0.399483586,0.385602551,0.388694456,0.400692195,0.403367673,0.454849501,0.412758359,0.378967365,0.425606926,0.384331094,0.365361488,0.4660039,0.44184062,0.481603453,0.529455821,0.530879683,0.454513733,0.430723919,0.450783441,0.421943896,0.422609998,0.606578667,0.502834938,0.404848774,0.625817532,0.493108486,0.524544401,0.52362049,0.523438765
Gymnoscopelus_nicholsi,0.364725882,0.367756539,0.383353348,0.374745612,0.373584282,0.384012786,0.376354708,0.385951497,0.392139544,0.366335224,0.410708111,0.360434205,0.391773433,0.381488886,0.370980123,0.369397788,0.467355779,0.478322977,0.556122668,0.503183997,0.494821436,0.479560364,0.473098374,0.560629867,0.558884422,0.558235159,0.491607685,0.51031335,0.524573892,0.539428176,0.576907435,0.519288737,0.436614214,0.447241631,0.468807721,0.473438998,0.433832695,0.51271971,0.461599102,0.461431551,0.45700762,0.475061252,0.467189334,0.502985899,0.436386122,0.457170911,0.544041546,0.586111713,0.497176726,0.423120971,0.555366142,0.51353769,0.535017681,0.570226706,0.593035569,0.497703439,0.380633356,0.439979129,0.346784552,0.377845643,0.372432906,0.413939268,0.381307916,0.392359763,0.375731713,0.395339655,0.402024329,0.368553253,0.37104093,0.36270565,0.391348746,0.39347256,0.385494967,0.3842759,0.380352839,0.3921641,0.37044098,0.390235647,0.406272467,0.388450996,0.386369812,0.370255576,0.444265421,0.475814861,0.419683356,0.473160476,0.460652432,0.43032619,0.435611645,0.420299946,0.451714599,0.447274182,0.458956752,0.45097252,0.435869869,0.4403231,0.441662823,0.445917075,0.444570745,0.449153979,0.445324949,0.374325639,0.324292715,0.239024986,0.245035504,0.263293835,0.286612288,0.202035957,0.155285564,0.193856206,0.161933703,0.156319063,0.155285245,0.14935138,0.146457745,NA,0.36607127,0.351200092,0.485640488,0.364998331,0.371821694,0.364627435,0.389305513,0.44395448,0.37539718,0.387478911,0.33833847,0.337354484,0.432786865,0.430367336,0.519431972,0.368853035,0.422916799,0.431217012,0.41779298,0.411212221,0.420519941,0.455475584,0.426495929,0.428490234,0.451467311,0.432198266,0.433857609,0.434906585,0.454820004,0.441360398,0.433944715,0.435070911,0.421189875,0.424281781,0.43627952,0.438954997,0.490436826,0.448345683,0.41455469,0.461194251,0.419918419,0.400948813,0.501591224,0.477427945,0.517190778,0.565043146,0.566467007,0.490101058,0.466311244,0.486370766,0.457531221,0.458197322,0.642165991,0.538422263,0.440436099,0.661404856,0.528695811,0.560131726,0.559207815,0.55902609
Lampadena_urophaos_urophaos,0.380415076,0.383445733,0.399042541,0.390434806,0.389273476,0.39970198,0.392043902,0.40164069,0.407828738,0.382024417,0.426397305,0.376123398,0.407462626,0.39717808,0.386669317,0.385086981,0.483044973,0.494012171,0.571811861,0.51887319,0.51051063,0.495249558,0.488787568,0.57631906,0.574573615,0.573924353,0.507296878,0.526002544,0.540263085,0.555117369,0.592596629,0.53497793,0.452303408,0.462930825,0.484496915,0.489128192,0.449521889,0.528408903,0.477288296,0.477120745,0.472696814,0.490750445,0.482878527,0.518675093,0.452075316,0.472860105,0.559730739,0.601800907,0.51286592,0.438810165,0.571055335,0.529226884,0.550706874,0.5859159,0.608724762,0.513392632,0.396322549,0.455668323,0.362473746,0.393534837,0.3881221,0.429628461,0.39699711,0.408048956,0.391420907,0.411028849,0.417713522,0.384242447,0.386730123,0.378394843,0.40703794,0.409161754,0.401184161,0.399965094,0.396042033,0.407853293,0.386130174,0.405924841,0.42196166,0.40414019,0.402059006,0.38594477,0.459954614,0.491504054,0.435372549,0.48884967,0.476341626,0.446015384,0.451300838,0.435989139,0.467403792,0.462963375,0.474645946,0.466661714,0.451559063,0.456012294,0.457352017,0.461606269,0.460259939,0.464843173,0.461014142,0.390014833,0.413533978,0.32826625,0.334276767,0.352535099,0.375853551,0.310863247,0.301162979,0.375045256,0.343122752,0.338926688,0.339311446,0.333377581,0.330483946,0.36607127,NA,0.031289862,0.234245432,0.113603276,0.120426639,0.113232379,0.212243314,0.266892282,0.198334982,0.210416713,0.276706054,0.275722069,0.371154449,0.368734921,0.457799556,0.307220619,0.361284384,0.369584597,0.356160564,0.349579805,0.358887526,0.393843168,0.364863513,0.366857818,0.389834895,0.37056585,0.372225193,0.373274169,0.393187588,0.379727982,0.372312299,0.373438495,0.35955746,0.362649365,0.374647104,0.377322582,0.42880441,0.386713267,0.352922274,0.399561835,0.358286003,0.339316397,0.439958808,0.415795529,0.455558362,0.50341073,0.504834592,0.428468642,0.404678828,0.42473835,0.395898805,0.396564906,0.580533576,0.476789847,0.409043884,0.67709405,0.544385004,0.575820919,0.574897009,0.574715284
Lampadena_urophaos_atlantica,0.365543898,0.368574555,0.384171363,0.375563628,0.374402298,0.384830802,0.377172724,0.386769512,0.39295756,0.367153239,0.411526127,0.36125222,0.392591449,0.382306902,0.371798139,0.370215803,0.468173795,0.479140993,0.556940683,0.504002012,0.495639452,0.48037838,0.47391639,0.561447882,0.559702437,0.559053175,0.4924257,0.511131366,0.525391907,0.540246191,0.577725451,0.520106752,0.43743223,0.448059647,0.469625737,0.474257014,0.434650711,0.513537725,0.462417118,0.462249567,0.457825636,0.475879268,0.468007349,0.503803915,0.437204138,0.457988927,0.544859561,0.586929729,0.497994742,0.423938987,0.556184158,0.514355706,0.535835696,0.571044722,0.593853584,0.498521454,0.381451372,0.440797145,0.347602568,0.378663659,0.373250922,0.414757283,0.382125932,0.393177778,0.376549729,0.396157671,0.402842344,0.369371269,0.371858945,0.363523666,0.392166762,0.394290576,0.386312983,0.385093916,0.381170855,0.392982115,0.371258996,0.391053663,0.407090482,0.389269012,0.387187828,0.371073592,0.445083436,0.476632876,0.420501371,0.473978492,0.461470448,0.431144206,0.43642966,0.421117961,0.452532614,0.448092197,0.459774768,0.451790536,0.436687885,0.441141116,0.442480839,0.446735091,0.445388761,0.449971995,0.446142964,0.375143655,0.3986628,0.313395072,0.319405589,0.337663921,0.360982373,0.295992069,0.286291801,0.360174078,0.328251574,0.32405551,0.324440268,0.318506403,0.315612768,0.351200092,0.031289862,NA,0.219374254,0.098732098,0.105555461,0.098361202,0.197372136,0.252021104,0.183463804,0.195545535,0.261834876,0.260850891,0.356283271,0.353863743,0.442928378,0.292349441,0.346413206,0.354713419,0.341289386,0.334708627,0.344016348,0.37897199,0.349992335,0.35198664,0.374963717,0.355694672,0.357354015,0.358402991,0.37831641,0.364856804,0.357441121,0.358567317,0.344686282,0.347778187,0.359775926,0.362451404,0.413933232,0.371842089,0.338051096,0.384690657,0.343414825,0.324445219,0.425087631,0.400924351,0.440687184,0.488539552,0.489963414,0.413597464,0.38980765,0.409867172,0.381027627,0.381693728,0.565662398,0.461918669,0.394172706,0.662222872,0.529513826,0.560949742,0.560025831,0.559844106
Lampadena_chavesi,0.499984293,0.50301495,0.518611759,0.510004023,0.508842693,0.519271197,0.511613119,0.521209908,0.527397955,0.501593635,0.545966522,0.495692616,0.527031844,0.516747297,0.506238534,0.504656199,0.60261419,0.613581388,0.691381079,0.638442408,0.630079847,0.614818775,0.608356785,0.695888278,0.694142833,0.69349357,0.626866096,0.645571761,0.659832303,0.674686587,0.712165846,0.654547148,0.571872625,0.582500042,0.604066132,0.608697409,0.569091106,0.64797812,0.596857513,0.596689962,0.592266031,0.610319663,0.602447745,0.63824431,0.571644533,0.592429322,0.679299957,0.721370124,0.632435137,0.558379382,0.690624553,0.648796101,0.670276092,0.705485117,0.72829398,0.63296185,0.515891767,0.57523754,0.482042963,0.513104054,0.507691317,0.549197679,0.516566327,0.527618174,0.510990124,0.530598066,0.53728274,0.503811664,0.506299341,0.497964061,0.526607157,0.528730971,0.520753378,0.519534311,0.51561125,0.527422511,0.505699391,0.525494058,0.541530878,0.523709407,0.521628223,0.505513987,0.579523832,0.611073272,0.554941767,0.608418887,0.595910843,0.565584601,0.570870056,0.555558357,0.58697301,0.582532593,0.594215163,0.586230931,0.57112828,0.575581511,0.576921234,0.581175486,0.579829156,0.58441239,0.58058336,0.50958405,0.533103195,0.447835467,0.453845984,0.472104316,0.495422768,0.430432465,0.420732196,0.494614473,0.462691969,0.458495905,0.458880663,0.452946798,0.450053163,0.485640488,0.234245432,0.219374254,NA,0.145885635,0.152708998,0.194202034,0.331812532,0.386461499,0.317904199,0.32998593,0.396275272,0.395291286,0.490723666,0.488304138,0.577368774,0.426789836,0.480853601,0.489153814,0.475729781,0.469149023,0.478456743,0.513412385,0.48443273,0.486427035,0.509404112,0.490135068,0.49179441,0.492843387,0.512756805,0.499297199,0.491881516,0.493007712,0.479126677,0.482218583,0.494216321,0.496891799,0.548373627,0.506282485,0.472491491,0.519131052,0.477855221,0.458885614,0.559528026,0.535364747,0.575127579,0.622979948,0.624403809,0.54803786,0.524248046,0.544307567,0.515468023,0.516134124,0.700102793,0.596359065,0.528613101,0.796663267,0.663954222,0.695390137,0.694466226,0.694284501
