SPECIES,Triphoturus_nigrescens,Benthosema_fibulatum,Benthosema_glaciale,Benthosema_panamense,Benthosema_suborbitale,Bolinichthys_distofax,Bolinichthys_indicus,Bolinichthys_longipes,Bolinichthys_nikolayi,Bolinichthys_photothorax,Bolinichthys_pyrsobolus,Bolinichthys_supralateralis,Centrobranchus_andreae,Centrobranchus_choerocephalus,Centrobranchus_nigroocellatus,Ceratoscopelus_maderensis,Ceratoscopelus_townsendi,Ceratoscopelus_warmingii,Diaphus_aliciae,Diaphus_anderseni,Diaphus_arabicus,Diaphus_bertelseni,Diaphus_brachycephalus,Diaphus_danae,Diaphus_diadematus,Diaphus_diademophilus,Diaphus_dumerilii,Diaphus_effulgens,Diaphus_fragilis,Diaphus_fulgens,Diaphus_garmani,Diaphus_holti,Diaphus_hudsoni,Diaphus_jenseni,Diaphus_luetkeni,Diaphus_malayanus,Diaphus_meadi,Diaphus_metopoclampus,Diaphus_mollis,Diaphus_nielseni,Diaphus_ostenfeldi,Diaphus_pacificus,Diaphus_parri,Diaphus_perspicillatus,Diaphus_phillipsi,Diaphus_problematicus,Diaphus_rafinesquii,Diaphus_regani,Diaphus_richardsoni,Diaphus_schmidti,Diaphus_signatus,Diaphus_splendidus,Diaphus_subtilis,Diaphus_termophilus,Diaphus_theta,Diaphus_thiollierei,Diaphus_vanhoeffeni,Diogenichthys_atlanticus,Diogenichthys_laternatus,Diogenichthys_panurgus,Electrona_antarctica,Electrona_carlsbergi,Electrona_paucirastra,Electrona_risso,Electrona_subaspera,Gonichthys_barnesi,Gonichthys_cocco,Gonichthys_tenuiculus,Gymnoscopelus_bolini,Gymnoscopelus_braueri,Gymnoscopelus_fraseri,Gymnoscopelus_nicholsi,Gymnoscopelus_opisthopterus,Gymnoscopelus_piabilis,Hintonia_candens,Hygophum_atratum,Hygophum_benoiti,Hygophum_hanseni,Hygophum_hygomii,Hygophum_macrochir,Hygophum_proximum,Hygophum_reinhardtii,Hygophum_taaningi,Krefftichthys_anderssoni,Lampadena_anomala,Lampadena_chavesi,Lampadena_luminosa,Lampadena_notialis,Lampadena_pontifex,Lampadena_speculigera,Lampadena_urophaos,Lampanyctodes_hectoris,Lampanyctus_alatus,Lampanyctus_australis,Lampanyctus_crocodilus,Lampanyctus_festivus,Lampanyctus_hubbsi,Lampanyctus_intricarius,Lampanyctus_iselinoides,Lampanyctus_jordani,Lampanyctus_lepidolychnus,Lampanyctus_macdonaldi,Lampanyctus_macropterus,Lampanyctus_nobilis,Lampanyctus_omostigma,Lampanyctus_parvicauda,Lampanyctus_photonotus,Lampanyctus_pusillus,Lampanyctus_steinbecki,Lampanyctus_tenuiformis,Lampanyctus_turneri,Lampanyctus_vadulus,Lampichthys_procerus,Lepidophanes_gaussi,Lepidophanes_guentheri,Lobianchia_dofleini,Lobianchia_gemellarii,Loweina_interrupta,Loweina_rara,Metelectrona_ventralis,Myctophum_affine,Myctophum_asperum,Myctophum_aurolaternatum,Myctophum_brachygnathum,Myctophum_lychnobium,Myctophum_nitidulum,Myctophum_obtusirostre,Myctophum_phengodes,Myctophum_punctatum,Myctophum_selenops,Myctophum_spinosum,Nannobrachium_achirus,Nannobrachium_atrum,Nannobrachium_cuprarium,Nannobrachium_idostigma,Nannobrachium_isaacsi,Nannobrachium_lineatum,Nannobrachium_nigrum,Nannobrachium_regale,Nannobrachium_ritteri,Nannobrachium_wisneri,Notolychnus_valdiviae,Parvilux_ingens,Protomyctophum_andriashevi,Protomyctophum_arcticum,Protomyctophum_bolini,Protomyctophum_crockeri,Protomyctophum_normani,Protomyctophum_parallelum,Protomyctophum_subparallelum,Protomyctophum_tenisoni,Protomyctophum_thompsoni,Scopelopsis_multipunctatus,Stenobrachius_leucopsarus,Stenobrachius_nannochir,Symbolophorus_barnardi,Symbolophorus_boops,Symbolophorus_californiensis,Symbolophorus_evermanni,Symbolophorus_kreffti,Symbolophorus_rufinus,Symbolophorus_veranyi,Taaningichthys_bathyphilus,Taaningichthys_minimus,Taaningichthys_paurolychnus,Tarletonbeania_crenularis,Tarletonbeania_taylori,Triphoturus_mexicanus
Centrobranchus_andreae,x,x,x,x,x,x,x,x,x,x,x,x,1,0.75873869,0.511561428,0.482543359,0.518764961,0.425319518,0.858661781,0.626413529,0.622511039,0.536511091,0.584561143,0.493473095,0.584930998,0.746561125,0.35997615,0.413933512,0.653482082,0.834565896,0.647564401,0.382523483,0.317525773,0.829972088,0.659956274,0.805336974,0.375745111,0.362993752,0.467230667,0.797321143,0.347556623,0.589300127,0.655787627,0.510317056,0.834116539,0.651273321,0.481993761,0.791088912,0.82838897,0.849999568,0.797580387,0.650903466,0.494990538,0.543686971,0.538291235,0.739848429,0.556026996,0.394853138,0.558674744,0.725178662,0.314373364,0.225048176,0.390667208,0.292137123,0.290332783,0.396318732,0.388973479,0.544914061,0.272766395,0.284587931,0.310142498,0.313865245,0.325054225,0.321179388,0.379543903,0.558273779,0.483815384,0.336201727,0.345140467,0.444918381,0.740145695,0.466117645,0.427683826,0.267132154,0.480891109,0.326744498,0.598041842,0.34275542,0.578083494,0.249752422,0.49023427,0.526286499,0.441344268,0.275856586,0.505864968,0.386118336,0.619099386,0.210755178,0.59709128,0.530880307,0.369471401,0.242763198,0.777065528,0.674529256,0.579742657,0.555995887,0.394614633,0.260087625,0.775029597,0.60383163,0.664000484,0.70943044,0.298898212,0.422142913,0.350788534,0.251657003,0.395354344,0.316409295,0.489895525,0.191740479,0.386941005,0.54286776,0.692462042,0.894012323,0.789198158,0.502522446,0.659365197,0.422568073,0.516753225,0.519397516,0.80151053,0.176735424,0.291276432,0.449546755,0.553368879,0.551132465,0.487372214,0.805236733,0.560862765,0.538495174,0.447403669,0.427358906,0.586268698,0.334155426,0.559006576,0.284688172,0.555632945,0.290066626,0.237059825,0.320031801,0.300979079,0.528426128,0.473158718,0.535916558,0.529566803,0.340083477,0.31152859,0.559518151,0.775250819,0.541001201,0.655034091,0.401984082,0.423293957,0.486912488,0.557879728,0.539943485,0.537641396,0.529027575
Centrobranchus_choerocephalus,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.396201208,0.610699873,0.412215587,0.270315673,0.643962634,0.606572705,0.754345365,0.430729081,0.43957795,0.520130313,0.494243914,0.6655041,0.47035888,0.333121905,0.467883962,0.720889035,0.458081074,0.487430976,0.431098936,0.692596849,0.464026408,0.636866256,0.430545882,0.29645786,0.345838698,0.691452718,0.472374072,0.750017715,0.475097865,0.37296947,0.651259495,0.461568773,0.609286128,0.634909826,0.663399037,0.833148694,0.669295979,0.448478669,0.625103482,0.434690333,0.74947503,0.603520536,0.704446038,0.287152721,0.690014777,0.561236076,0.434258259,0.32767432,0.522788431,0.260056515,0.404531589,0.493950104,0.502384183,0.675445252,0.382478548,0.398382316,0.427825546,0.433864208,0.445084298,0.438126183,0.51073876,0.717390966,0.610955661,0.452865081,0.287719601,0.489767631,0.561346687,0.454524244,0.548799267,0.376761348,0.334791438,0.394144537,0.413650072,0.437887678,0.731984687,0.341780662,0.48890694,0.651318257,0.299264611,0.342969729,0.644564081,0.308213721,0.70318784,0.294670803,0.757967871,0.733733722,0.462578097,0.348296333,0.677660926,0.477946094,0.685230857,0.710972079,0.510897763,0.272797504,0.684304491,0.45601749,0.594364031,0.548156342,0.375416735,0.540714304,0.460614754,0.213658714,0.275068484,0.408745172,0.469297707,0.272313582,0.501903717,0.369951867,0.645663276,0.739267722,0.755309754,0.364124057,0.497880246,0.449332446,0.664543168,0.420673862,0.610786288,0.171464125,0.242794307,0.573890651,0.708756405,0.690571288,0.419353445,0.796740436,0.764977835,0.74202608,0.590886702,0.278711729,0.793964795,0.455827378,0.715061225,0.398634647,0.753830333,0.400328376,0.341649312,0.43811927,0.416961485,0.719489116,0.400065675,0.738248028,0.727256073,0.396076771,0.424099342,0.772018908,0.607799794,0.684778044,0.454137106,0.519003465,0.290415741,0.583890564,0.629123495,0.723211863,0.719537508,0.730470701
Centrobranchus_nigroocellatus,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.382979753,0.743826963,0.81853769,0.480859999,0.70376509,0.226299462,0.835561393,0.898063446,0.342824552,0.546379655,0.398174921,0.459722954,0.817172337,0.712969988,0.4751428,0.650872357,0.468910569,0.301480284,0.470061614,0.675728692,0.444036951,0.416881983,0.693426431,0.927987141,0.446456564,0.283405778,0.218100431,0.650630396,0.918561022,0.558681657,0.667201286,0.383892293,0.423743314,0.450953587,0.484002039,0.444289282,0.726312424,0.396781915,0.683751437,0.23923402,0.361808142,0.300360349,0.812087694,0.247274047,0.41511221,0.067811374,0.066881551,0.199223996,0.642113359,0.138799354,0.404628373,0.488267471,0.234761193,0.095491743,0.054945948,0.070908478,0.068945135,0.073068847,0.131979502,0.189068536,0.220198581,0.388534492,0.306412838,0.645172441,0.474800598,0.565480768,0.749848342,0.478322863,0.052782123,0.827186077,0.570544672,0.786916809,0.322364999,0.268027411,0.385707002,0.632735631,0.266966238,0.834959947,0.336692562,0.342783073,0.812049671,0.280875554,0.373204518,0.229317064,0.226365137,0.354334995,0.204108157,0.413214542,0.70946155,0.256313029,0.201353255,0.482011044,0.586998038,0.514845188,0.718884213,0.571460668,0.504741577,0.288141305,0.481330096,0.452173763,0.598871424,0.833311154,0.459888871,0.718752862,0.218003647,0.464181955,0.782412872,0.329865798,0.488457583,0.426588087,0.793850727,0.739696339,0.48785268,0.312423847,0.883020368,0.568470718,0.223143595,0.620326475,0.450711625,0.20917206,0.313844505,0.621919963,0.434310108,0.24832485,0.234463926,0.309662032,0.797905307,0.260875727,0.091972935,0.254035136,0.05425463,0.237253394,0.163202876,0.069059203,0.237782252,0.068554541,0.21634794,0.559006576,0.228539332,0.221650349,0.405886572,0.295590256,0.256914475,0.538560849,0.313564522,0.65533827,0.438769108,0.764165536,0.723571348,0.542255943,0.213506624,0.211225275,0.270789226
Ceratoscopelus_maderensis,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.299292263,0.251214559,0.481983391,0.316537189,0.792229587,0.464133563,0.408824673,0.534329983,0.471700037,0.524316243,0.809778692,0.364386758,0.399374357,0.464029865,0.416764459,0.832906733,0.451755515,0.498575021,0.448955678,0.484174869,0.437739045,0.470970697,0.332911053,0.529829504,0.493815297,0.788717692,0.238978232,0.341901643,0.372153715,0.477645371,0.996469094,0.481613536,0.54927282,0.527634569,0.485540222,0.43854443,0.890372534,0.554277962,0.677875234,0.588826574,0.815492434,0.27868062,0.658888188,0.536908599,0.463905428,0.354058468,0.554990019,0.293938006,0.433840012,0.51578538,0.8684543,0.669638181,0.410082872,0.42690955,0.458817328,0.463148435,0.477033555,0.466929944,0.543168483,0.720363633,0.992428341,0.477375757,0.516307325,0.748852844,0.293139534,0.419218638,0.855955272,0.405108839,0.359243353,0.6530984,0.354881137,0.457572956,0.797545821,0.594889432,0.473131065,0.684148944,0.333184124,0.358316987,0.959383344,0.333913464,0.688922495,0.499421885,0.797058442,0.709316373,0.490790781,0.509736349,0.535353134,0.402115433,0.674982069,0.749478487,0.859059289,0.540652086,0.361033866,0.330173434,0.431161155,0.621449866,0.382395589,0.866663786,0.797117204,0.474686531,0.299406331,0.599794333,0.431669274,0.291338651,0.82628045,0.337484121,0.530835371,0.507468826,0.444403349,0.317007285,0.453266045,0.452063152,0.927195582,0.386598802,0.362693029,0.167105365,0.516328065,0.877113056,0.728306876,0.815412933,0.604585166,0.551277642,0.670402088,0.664512059,0.616607185,0.276364705,0.726557842,0.486988533,0.862045783,0.427428038,0.692669438,0.432294916,0.366744152,0.455882683,0.446653589,0.711763638,0.386287709,0.694442668,0.705624735,0.40733834,0.450556079,0.655974283,0.316720388,0.82255079,0.520320426,0.883110239,0.279883513,0.600271342,0.550188816,0.725990961,0.728372551,0.610654937
Ceratoscopelus_townsendi,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.73602544,0.483607988,0.646655318,0.199185973,0.669482635,0.739388702,0.260765116,0.40793633,0.44227409,0.359309028,0.613026158,0.753418999,0.520410297,0.657906517,0.376875416,0.22366554,0.484309676,0.692724743,0.490431296,0.28777145,0.496839813,0.727148919,0.449792173,0.20438814,0.222891264,0.64565982,0.759685796,0.622396972,0.673779176,0.300066539,0.48666707,0.420601274,0.49114681,0.492045523,0.708621598,0.335880264,0.622711522,0.306122484,0.356851393,0.265051287,0.765230166,0.339651403,0.377801782,0.053259132,0.041810907,0.140724674,0.599448674,0.095764814,0.282009316,0.376609258,0.324850286,0.066331954,0.043300697,0.056421911,0.0549736,0.056981879,0.099788284,0.141284642,0.284269925,0.303982855,0.220872616,0.442215328,0.429837281,0.614464099,0.799882476,0.389426293,0.039595233,0.722710658,0.379184418,0.754894963,0.210008555,0.237509182,0.234228878,0.732060732,0.222462647,0.667063022,0.250499045,0.263934809,0.657820102,0.311594266,0.253547757,0.213129855,0.277989302,0.22486152,0.126970904,0.464240717,0.732617243,0.323077056,0.252095989,0.37103378,0.396380951,0.647038999,0.813767596,0.471682754,0.482909757,0.224059592,0.381610944,0.352444241,0.428689693,0.674328774,0.290332783,0.799222267,0.154333267,0.370981931,0.763346324,0.430307377,0.477410323,0.528194537,0.828312925,0.748438054,0.358012807,0.239486351,0.795184971,0.597194978,0.14466173,0.457106316,0.361946406,0.272037055,0.277512292,0.563970239,0.46545398,0.318023522,0.325811218,0.261815919,0.754780895,0.284632867,0.070929218,0.201062901,0.042851341,0.306855281,0.101326466,0.062232438,0.185743296,0.053006801,0.272085447,0.412104977,0.291362847,0.280785683,0.307629557,0.20547351,0.332959446,0.634989328,0.283105054,0.629728398,0.337083157,0.770359745,0.562300706,0.650561264,0.268120739,0.258929667,0.385440845
Ceratoscopelus_warmingii,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.430701428,0.573372162,0.125432722,0.720235739,0.786916809,0.315019746,0.447137512,0.36039094,0.339665229,0.79297621,0.699724337,0.418382143,0.645376379,0.36370581,0.318161786,0.398078136,0.656447836,0.410304093,0.399329422,0.651086665,0.872584924,0.374746157,0.284698542,0.124807079,0.66374124,0.863798273,0.522919781,0.647702664,0.25356504,0.407756587,0.381617857,0.363778398,0.403511895,0.696782779,0.269213021,0.612666672,0.154416225,0.311663397,0.180444345,0.877451802,0.207367721,0.370895516,0.022505855,0.071388944,0.203098833,0.726779063,0.144492357,0.338835648,0.356329448,0.198726247,0.102453314,0.031804081,0.066314671,0.037497084,0.024047494,0.139304016,0.187986623,0.164015174,0.255742691,0.318980997,0.604339748,0.397459407,0.57032345,0.708517901,0.337919652,0.040576905,0.80986165,0.459591604,0.776899612,0.317349487,0.152276596,0.369872365,0.61712913,0.194792648,0.844216694,0.366751065,0.215107025,0.799478055,0.207243283,0.38700668,0.121156921,0.140869851,0.340114586,0.203171421,0.378869868,0.691466545,0.207395373,0.145346134,0.344601239,0.565062521,0.486404369,0.726709932,0.484479049,0.434012841,0.315140726,0.340156065,0.337491034,0.609528089,0.872107915,0.409934238,0.668300481,0.253077661,0.336288141,0.782713596,0.328894496,0.403307956,0.399688907,0.797283121,0.678545813,0.41360168,0.189676895,0.790784732,0.535847426,0.246776298,0.602061856,0.310273848,0.15806984,0.195352615,0.572749976,0.345631303,0.161471125,0.164035914,0.241449694,0.896058624,0.159908746,0.072716274,0.132598232,0.033604964,0.152864217,0.173966696,0.089760718,0.250982968,0.060331314,0.132733039,0.493818754,0.142034721,0.137198953,0.415527,0.303886071,0.172770716,0.538588502,0.198321826,0.612265708,0.318459052,0.848181402,0.569262277,0.514841731,0.129812221,0.127517045,0.226752275
Diaphus_aliciae,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.556908426,0.630996967,0.511219226,0.5568946,0.493282982,0.609282671,0.812585443,0.361521245,0.378925173,0.667581511,0.843127868,0.715821675,0.386315362,0.322181799,0.873176001,0.718687187,0.869577691,0.382257326,0.369855082,0.447365647,0.858208968,0.344698024,0.599600764,0.688130936,0.493417789,0.801724838,0.725199402,0.482163134,0.872633316,0.890064897,0.766944634,0.854061061,0.696063809,0.496310955,0.58242497,0.493445442,0.825098297,0.556618073,0.383605396,0.579804876,0.82688881,0.313975856,0.226707339,0.391424201,0.279548224,0.290505613,0.400511575,0.389419379,0.580738155,0.274308034,0.283588977,0.309551421,0.313398605,0.323778744,0.320526093,0.379875736,0.561453842,0.483863776,0.344532107,0.357335315,0.483386766,0.755828242,0.406484562,0.429398294,0.266399357,0.479017637,0.335036856,0.617530094,0.343934117,0.578688397,0.258259089,0.423041626,0.529041401,0.457465801,0.300892664,0.507448086,0.37442815,0.661491,0.217467875,0.596234046,0.521429991,0.388690039,0.247419224,0.829401751,0.695493471,0.629559026,0.572881327,0.3953578,0.270301847,0.736336534,0.600226407,0.707124895,0.76727301,0.309713881,0.420922737,0.353463935,0.280381262,0.376197924,0.318569663,0.434828596,0.21023669,0.388762627,0.578608896,0.753263453,0.879553409,0.76083684,0.501350662,0.655728865,0.438620475,0.51669792,0.481395771,0.821057544,0.190834853,0.307760908,0.449169986,0.56943165,0.549691067,0.53774855,0.77236111,0.500161596,0.487227037,0.441365007,0.434994513,0.535850883,0.333553979,0.558512284,0.283506019,0.505678312,0.293640739,0.235407575,0.312555197,0.299077955,0.521658126,0.494831534,0.507790289,0.518903224,0.359744558,0.317231963,0.483286525,0.783249367,0.541177487,0.726983002,0.402547507,0.421282222,0.431396203,0.500801065,0.53420209,0.535892362,0.489975026
Diaphus_anderseni,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.407628693,0.700377632,0.706488883,0.466611937,0.664083442,0.469964829,0.391524442,0.623516907,0.587775771,0.549604653,0.554530293,0.403771139,0.417293318,0.542964544,0.549220971,0.508035707,0.542328532,0.564996846,0.659451612,0.513113437,0.404635287,0.40762178,0.670761573,0.658245262,0.627236197,0.52130901,0.316250292,0.483787731,0.526448959,0.665714952,0.509117619,0.579735744,0.386882243,0.57899949,0.440193223,0.448202141,0.424680049,0.593240639,0.407144771,0.490884109,0.184277702,0.149169122,0.300356893,0.505868425,0.238477027,0.540541475,0.412779012,0.389875649,0.192189836,0.16199307,0.184654471,0.186209936,0.192345382,0.241708938,0.307570795,0.402913905,0.318255114,0.423238652,0.522197354,0.408599995,0.619994642,0.660371065,0.431015978,0.152843477,0.589369259,0.495878881,0.63189568,0.438292099,0.436747004,0.333560892,0.55780714,0.429298053,0.58483767,0.435875943,0.341348588,0.623306055,0.443193543,0.35202945,0.415907225,0.419647255,0.464672791,0.225984912,0.456307844,0.594471185,0.408292358,0.380577423,0.416315103,0.473915711,0.616582988,0.616669403,0.653143336,0.4669334,0.388932,0.429688648,0.384293257,0.462273917,0.580910984,0.446408171,0.619866748,0.296793149,0.41732097,0.598021102,0.435633982,0.58631709,0.526870663,0.595940236,0.608207672,0.625846648,0.35337752,0.709019106,0.635182897,0.301303998,0.488599303,0.418482384,0.38760467,0.426812765,0.419754409,0.601619412,0.449221835,0.433255848,0.475585244,0.539518324,0.469989025,0.213167878,0.39101978,0.163099178,0.437462518,0.252597195,0.155221611,0.355645043,0.179808332,0.4059799,0.668815513,0.42437587,0.413311326,0.521972676,0.406443083,0.462740557,0.619880575,0.415205537,0.508637153,0.383985621,0.518834092,0.612725434,0.475540308,0.402526767,0.399782235,0.448298926
Diaphus_arabicus,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.322506719,0.281850312,0.666703537,0.596479464,0.68941333,0.632113445,0.187851816,0.339129458,0.610765548,0.396667848,0.660785856,0.574346921,0.645393662,0.387718737,0.636261353,0.560088489,0.313792656,0.184388313,0.680132387,0.622739174,0.949981421,0.351801315,0.203185247,0.48488347,0.409799431,0.792288349,0.635763604,0.685445166,0.661867768,0.638252348,0.36249946,0.809000959,0.427887765,0.827545562,0.765731371,0.898827352,0.134720578,0.806532954,0.70737377,0.589555915,0.463998756,0.691224583,0.156030453,0.555508508,0.647315526,0.669399677,0.819450229,0.528287865,0.547388979,0.582176096,0.589289757,0.603541276,0.592238228,0.678428289,0.875374392,0.79430354,0.604018285,0.367622126,0.658694619,0.422505855,0.263481995,0.721635658,0.522923238,0.210305822,0.533559164,0.282970247,0.582857044,0.929020662,0.481454533,0.300367263,0.83539202,0.194879063,0.469660649,0.831157698,0.175974974,0.840497403,0.418309555,0.959251994,0.862533162,0.619835639,0.48860276,0.662590195,0.355731458,0.824590178,0.906649614,0.678673707,0.374397041,0.482208069,0.276364705,0.546116954,0.635117222,0.497050665,0.713370953,0.620440542,0.300432938,0.129739632,0.550928526,0.291490741,0.393276933,0.668272829,0.248241892,0.702676264,0.648853708,0.604605906,0.202704781,0.363622852,0.576458897,0.853988472,0.235023894,0.496490697,0.24638916,0.328210092,0.751255174,0.883936364,0.882439661,0.443891774,0.68675867,0.819754409,0.812944928,0.759709992,0.138291235,0.882011044,0.6151727,0.911281444,0.548222017,0.843985102,0.550029813,0.477721416,0.581346514,0.569448933,0.865042646,0.500897849,0.846093622,0.858336862,0.526158606,0.574239766,0.80359831,0.451966367,0.877043925,0.454562266,0.68821735,0.129525324,0.435948531,0.451769342,0.880936044,0.883739339,0.754220928
Diaphus_bertelseni,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0.85455881,0.399125483,0.611114664,0.431192264,0.5407385,0.770684664,0.695465819,0.487441346,0.671411412,0.557347413,0.355817872,0.502861192,0.693357299,0.475032189,0.470514427,0.701501024,0.799377814,0.482553728,0.337065874,0.318376094,0.62575332,0.80061873,0.520977178,0.686786322,0.467628175,0.453079389,0.502038524,0.519017292,0.472294571,0.736115312,0.491986761,0.738403574,0.274297664,0.397549278,0.404075319,0.716492253,0.31825857,0.458143293,0.128830549,0.107517218,0.259278783,0.588684854,0.18544603,0.46187641,0.574713319,0.302081731,0.140897503,0.111502666,0.128678459,0.130240838,0.134561575,0.182767173,0.246147199,0.304304318,0.470721822,0.361300023,0.676630862,0.544312614,0.530372188,0.703146361,0.568342825,0.103687317,0.764898333,0.612718521,0.765071163,0.369986433,0.374200016,0.431047087,0.578076581,0.352426958,0.784078949,0.378907891,0.428779565,0.755907744,0.358462163,0.411144045,0.331867163,0.277975475,0.415323062,0.240640852,0.447586868,0.700225542,0.326564755,0.294988809,0.563247812,0.620603002,0.46799803,0.660581917,0.618525592,0.545581182,0.326153421,0.575764122,0.532200724,0.618235238,0.719917733,0.505419068,0.670312216,0.255912064,0.55881992,0.738348269,0.373474132,0.530634889,0.414344847,0.712890487,0.747470209,0.543223788,0.399346705,0.839159703,0.577440568,0.25268361,0.643585866,0.5398467,0.29465352,0.41776687,0.65625081,0.509328471,0.285054571,0.268618488,0.370504921,0.690076996,0.303129078,0.151872175,0.343930661,0.110448406,0.282558913,0.213634518,0.105930644,0.283803285,0.124724121,0.278549269,0.613776238,0.273941635,0.278334961,0.45003759,0.351701074,0.287045566,0.504188522,0.416201035,0.676229898,0.525280632,0.668214067,0.726153421,0.508986269,0.289219761,0.285382947,0.274498146
